SISTEMA ,REGION ,PROVINCIA,MUNICIPIO,GRUPO ,SUB GRUPO PDSS,CANTIDAD ,POB USUARIA,VALOR AUTORIZADO RD$,MES,ANO
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,11,10,8940.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,5,4,15000.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,8,6,17850.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,COLUMNA ESPONDILOLISTESIS TOTAL,16,1,140842.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,DIALISIS PERITONEAL,8,1,3000.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,19,1,79800.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,MEDICAMENTOS DE ALTO COSTO PARA TRATAMIENTO ONCOLOGICOS,251,10,486178.17,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR RODILLA,2,1,101000.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,VILLA TABARA ARRIBA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,14,5,244900.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,24,19,7606.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 3,3,2,600.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,EMERGENCIA,EMERGENCIA,2,2,510.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,CIRUGIA,CIRUGIA,4,2,53552.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,2,2,1500.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,4,3,2250.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,43,6,6295.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,16,14,37920.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,2,2,2400.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,6,4,10770.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,18,1,75600.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,MEDICAMENTOS DE ALTO COSTO PARA TRATAMIENTO ONCOLOGICOS,108,6,444156.11,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,5,1,47500.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,ESTEBANIA,REHABILITACION,TERAPIAS REHABILITACION,2,1,2600.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,56,52,16690.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 3,4,4,800.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,CIRUGIA,CIRUGIA,46,4,428903.33,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,42,31,25764.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,72,6,10331.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,39,35,75435.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,17,17,18525.00,MAYO,2026
AUTORIZACIONES,REGION VI,AZUA,PUEBLO VIEJO DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,8,6,14800.00,MAYO,2026
